4803 
  0.290609  -2.606000   1.007000 506.061000
  0.290609  -1.670000  -0.054000 506.058000
 -0.573704   0.399000  -4.172000 506.299000
  0.290609   0.337000  -4.158000 507.297000
  0.290609   0.139000  -3.207000 506.269000
 -0.573704   1.950000   0.700000 493.426000
  0.290609   1.362000   1.473000 493.663000
  0.290609   1.629000   0.747000 492.480000
 -0.573704   6.413000  -4.423000 497.257000
  0.290609   6.634000  -4.120000 498.184000
  0.290609   7.351000  -4.230000 496.970000
 -0.573704   2.279000   4.985000 506.664000
  0.290609   2.084000   5.453000 507.526000
  0.290609   1.406000   4.502000 506.728000
 -0.573704   6.296000  -2.003000 495.141000
  0.290609   5.917000  -1.441000 495.876000
  0.290609   5.390000  -2.390000 494.969000
 -0.573704   2.597000  10.929000 497.506000
  0.290609   3.466000  11.095000 497.039000
  0.290609   2.110000  11.392000 496.766000
 -0.573704   5.396000   7.088000 496.887000
  0.290609   5.890000   7.587000 497.599000
  0.290609   4.608000   7.690000 497.012000
 -0.573704   3.361000   9.871000 502.838000
  0.290609   3.053000   9.270000 502.101000
  0.290609   4.274000   9.465000 502.787000
 -0.573704  -2.089000  -4.334000 494.319000
  0.290609  -1.220000  -4.821000 494.412000
  0.290609  -1.922000  -3.870000 495.189000
 -0.573704  -6.800000   4.082000 498.212000
  0.290609  -6.077000   3.993000 497.526000
  0.290609  -6.447000   4.982000 498.468000
 -0.573704  -3.633000   6.165000 505.372000
  0.290609  -2.682000   6.066000 505.079000
  0.290609  -3.499000   7.150000 505.477000
 -0.573704   8.351000  -2.364000 501.934000
  0.290609   8.493000  -2.931000 501.123000
  0.290609   9.311000  -2.085000 501.907000
 -0.573704  -6.650000   0.012000 495.122000
  0.290609  -6.566000   0.899000 494.670000
  0.290609  -5.671000   0.023000 495.327000
 -0.573704  -7.421000   0.388000 498.567000
  0.290609  -6.449000   0.162000 498.627000
  0.290609  -7.606000  -0.200000 499.355000
 -0.573704  -2.895000  -3.550000 507.972000
  0.290609  -1.961000  -3.818000 507.737000
  0.290609  -2.967000  -3.045000 507.112000
 -0.573704   1.976000 -10.323000 506.133000
  0.290609   2.444000  -9.440000 506.170000
  0.290609   2.860000 -10.791000 506.155000
 -0.573704   5.061000  -7.296000 503.456000
  0.290609   5.203000  -7.863000 502.645000
  0.290609   6.021000  -7.017000 503.428000
 -0.573704  -6.247000   7.138000 495.463000
  0.290609  -5.946000   7.888000 494.875000
  0.290609  -7.200000   7.383000 495.290000
 -0.573704  -0.377000   7.687000 490.529000
  0.290609   0.062000   8.584000 490.466000
  0.290609   0.014000   7.560000 491.441000
 -0.573704   6.370000  -4.081000 504.023000
  0.290609   6.568000  -4.446000 504.932000
  0.290609   5.392000  -4.098000 504.230000
 -0.573704  -6.998000  -3.130000 493.398000
  0.290609  -6.129000  -3.617000 493.491000
  0.290609  -6.831000  -2.666000 494.268000
 -0.573704  -4.675000   5.671000 491.974000
  0.290609  -4.718000   5.745000 492.970000
  0.290609  -4.273000   6.585000 491.923000
 -0.573704   7.588000   5.979000 494.691000
  0.290609   6.904000   5.250000 494.694000
  0.290609   6.859000   6.664000 494.686000
 -0.573704 -11.050000  -1.177000 503.197000
  0.290609 -11.574000  -2.024000 503.110000
  0.290609 -10.918000  -1.156000 502.206000
 -0.573704   2.800000  -5.283000 493.467000
  0.290609   3.540000  -5.308000 494.139000
  0.290609   2.667000  -4.309000 493.649000
 -0.573704   2.201000   8.143000 507.822000
  0.290609   3.109000   7.742000 507.937000
  0.290609   2.448000   8.884000 508.446000
 -0.573704  -0.742000   8.571000 503.727000
  0.290609  -1.284000   8.870000 502.942000
  0.290609  -0.011000   9.200000 503.461000
 -0.573704   2.410000   9.599000 489.950000
  0.290609   3.347000   9.896000 490.132000
  0.290609   2.090000  10.539000 490.062000
 -0.573704   9.066000   3.659000 502.360000
  0.290609   8.506000   4.345000 502.825000
  0.290609   8.308000   3.008000 502.407000
 -0.573704  -1.327000  -1.496000 490.999000
  0.290609  -0.588000  -1.479000 490.325000
  0.290609  -1.366000  -0.497000 490.981000
 -0.573704   5.271000 -11.052000 499.517000
  0.290609   5.216000 -10.789000 498.553000
  0.290609   6.016000 -11.684000 499.301000
 -0.573704   1.076000 -12.982000 504.065000
  0.290609   0.751000 -12.379000 504.794000
  0.290609   1.446000 -12.191000 503.576000
 -0.573704   1.584000  11.656000 505.366000
  0.290609   1.729000  12.127000 506.236000
  0.290609   0.667000  12.051000 505.306000
 -0.573704  -9.632000   2.046000 502.862000
  0.290609 -10.192000   1.288000 503.197000
  0.290609  -8.946000   1.396000 502.535000
 -0.573704   5.715000   6.095000 504.412000
  0.290609   5.285000   5.471000 503.760000
  0.290609   5.116000   6.833000 504.102000
 -0.573704  -2.708000   4.919000 489.582000
  0.290609  -3.451000   5.190000 488.969000
  0.290609  -2.824000   5.769000 490.096000
 -0.573704  -2.166000 -11.335000 506.026000
  0.290609  -1.318000 -11.844000 505.879000
  0.290609  -2.675000 -12.195000 506.066000
 -0.573704   3.370000   7.830000 492.664000
  0.290609   3.711000   8.258000 491.827000
  0.290609   3.019000   8.714000 492.973000
 -0.573704   0.027000   5.279000 509.473000
  0.290609  -0.059000   6.020000 508.806000
  0.290609   0.276000   4.648000 508.739000
 -0.573704  -6.917000  -7.078000 497.975000
  0.290609  -6.360000  -7.327000 497.182000
  0.290609  -6.446000  -6.198000 498.030000
 -0.573704   0.820000  12.713000 500.035000
  0.290609   1.776000  12.514000 500.250000
  0.290609   1.100000  13.549000 499.563000
 -0.573704  -0.355000  -8.179000 493.284000
  0.290609   0.300000  -8.303000 492.538000
  0.290609  -1.077000  -8.574000 492.716000
 -0.573704   7.918000   7.403000 501.695000
  0.290609   6.964000   7.176000 501.503000
  0.290609   8.208000   6.538000 501.286000
 -0.573704  -4.268000  -2.257000 492.207000
  0.290609  -3.553000  -1.624000 492.503000
  0.290609  -4.168000  -2.769000 493.060000
 -0.573704  -3.524000  -8.932000 493.726000
  0.290609  -3.316000  -8.216000 494.392000
  0.290609  -3.930000  -9.488000 494.451000
 -0.573704  -3.112000   6.350000 508.566000
  0.290609  -2.344000   6.415000 509.203000
  0.290609  -2.539000   6.728000 507.838000
 -0.573704  -7.055000   4.200000 509.090000
  0.290609  -6.687000   4.002000 508.182000
  0.290609  -6.494000   5.026000 509.137000
 -0.573704  -8.764000   8.953000 497.514000
  0.290609  -8.207000   9.424000 498.198000
  0.290609  -9.012000   9.833000 497.110000
 -0.573704   0.688000  -0.513000 511.011000
  0.290609   1.428000  -0.646000 510.353000
  0.290609   0.663000   0.462000 510.787000
 -0.573704   6.635000  -0.079000 505.433000
  0.290609   6.091000   0.653000 505.024000
  0.290609   5.797000  -0.543000 505.719000
 -0.573704 -10.407000   1.254000 497.574000
  0.290609 -10.405000   0.407000 498.106000
  0.290609 -11.145000   1.612000 498.145000
 -0.573704  -4.665000 -12.548000 499.457000
  0.290609  -4.058000 -13.096000 498.882000
  0.290609  -5.213000 -13.362000 499.653000
 -0.573704 -10.440000  -3.763000 500.518000
  0.290609  -9.516000  -3.496000 500.793000
  0.290609 -10.813000  -2.973000 501.005000
 -0.573704  -3.119000   1.428000 490.009000
  0.290609  -3.088000   1.611000 489.026000
  0.290609  -2.382000   2.088000 490.155000
 -0.573704  -0.860000  15.737000 501.200000
  0.290609  -0.106000  16.355000 501.424000
  0.290609  -0.263000  15.235000 500.574000
 -0.573704  -8.011000  -0.716000 507.075000
  0.290609  -7.292000  -0.623000 506.386000
  0.290609  -7.352000  -1.122000 507.708000
 -0.573704  -3.234000  11.210000 494.284000
  0.290609  -2.794000  11.825000 494.939000
  0.290609  -2.342000  10.997000 493.885000
 -0.573704 -10.367000   1.256000 507.209000
  0.290609  -9.600000   1.321000 507.846000
  0.290609  -9.795000   1.634000 506.481000
 -0.573704   5.063000  -9.173000 494.587000
  0.290609   5.606000  -9.293000 495.418000
  0.290609   4.390000  -8.643000 495.103000
 -0.573704   5.517000  12.672000 501.992000
  0.290609   5.790000  11.711000 502.039000
  0.290609   4.556000  12.397000 501.957000
 -0.573704   2.180000  -2.992000 491.229000
  0.290609   1.609000  -2.178000 491.338000
  0.290609   1.368000  -3.530000 491.001000
 -0.573704   1.890000  -3.546000 510.652000
  0.290609   2.609000  -2.887000 510.430000
  0.290609   1.983000  -3.952000 509.743000
 -0.573704   6.514000  12.425000 505.405000
  0.290609   5.595000  12.178000 505.711000
  0.290609   6.266000  12.186000 504.466000
 -0.573704  -5.350000   7.644000 498.323000
  0.290609  -4.627000   7.997000 498.918000
  0.290609  -5.438000   8.544000 497.896000
 -0.573704   9.090000   3.402000 496.651000
  0.290609   9.567000   4.280000 496.674000
  0.290609   9.969000   2.924000 496.665000
 -0.573704   5.868000   9.588000 494.233000
  0.290609   5.077000   9.007000 494.423000
  0.290609   5.522000  10.269000 494.879000
 -0.573704   7.030000   3.075000 493.256000
  0.290609   7.320000   3.189000 492.306000
  0.290609   7.908000   2.649000 493.474000
 -0.573704  -4.324000   2.560000 508.889000
  0.290609  -3.955000   2.361000 507.980000
  0.290609  -3.762000   3.386000 508.936000
 -0.573704  -3.449000  -5.451000 491.786000
  0.290609  -4.114000  -6.182000 491.630000
  0.290609  -3.010000  -5.665000 490.913000
 -0.573704  -6.299000   2.545000 490.763000
  0.290609  -5.800000   2.359000 489.917000
  0.290609  -5.440000   2.781000 491.217000
 -0.573704  -7.372000  -3.324000 496.784000
  0.290609  -7.385000  -3.981000 496.030000
  0.290609  -7.531000  -4.067000 497.434000
 -0.573704   2.228000   5.766000 488.398000
  0.290609   2.996000   6.338000 488.109000
  0.290609   2.293000   6.145000 489.321000
 -0.573704  -0.640000  -6.483000 511.397000
  0.290609  -0.930000  -5.652000 511.870000
  0.290609  -0.269000  -5.930000 510.651000
 -0.573704   3.603000 -12.073000 496.459000
  0.290609   4.538000 -11.731000 496.560000
  0.290609   3.437000 -11.404000 495.735000
 -0.573704  -0.569000   9.282000 506.782000
  0.290609  -1.086000   8.429000 506.856000
  0.290609  -0.427000   9.282000 507.772000
 -0.573704   6.781000  10.217000 499.309000
  0.290609   7.323000   9.544000 498.806000
  0.290609   6.660000  10.746000 498.469000
 -0.573704   1.829000  -6.939000 508.341000
  0.290609   1.262000  -7.504000 508.940000
  0.290609   1.477000  -6.115000 508.784000
 -0.573704  -9.026000  -0.859000 492.611000
  0.290609  -8.040000  -0.860000 492.446000
  0.290609  -9.044000   0.134000 492.493000
 -0.573704  -9.605000   5.656000 498.132000
  0.290609  -9.995000   5.996000 497.276000
  0.290609  -9.264000   4.846000 497.654000
 -0.573704   0.081000  -9.910000 508.757000
  0.290609  -0.502000 -10.723000 508.734000
  0.290609  -0.029000  -9.804000 507.769000
 -0.573704   7.440000 -11.631000 494.820000
  0.290609   7.505000 -10.635000 494.760000
  0.290609   7.932000 -11.610000 495.691000
 -0.573704 -12.907000  -3.441000 504.914000
  0.290609 -12.096000  -2.871000 505.049000
  0.290609 -12.331000  -4.177000 504.560000
 -0.573704  -5.602000  10.770000 501.032000
  0.290609  -4.922000  10.693000 501.762000
  0.290609  -4.912000  11.177000 500.433000
 -0.573704  -1.433000 -13.213000 501.150000
  0.290609  -0.740000 -13.139000 501.867000
  0.290609  -2.070000 -13.618000 501.807000
 -0.573704   5.539000   4.694000 490.746000
  0.290609   5.541000   3.956000 490.072000
  0.290609   4.693000   5.052000 490.352000
 -0.573704  -0.258000  10.502000 488.002000
  0.290609   0.708000  10.247000 488.055000
  0.290609  -0.118000  11.180000 488.724000
 -0.573704   4.504000  -5.461000 507.709000
  0.290609   4.546000  -5.918000 506.820000
  0.290609   4.118000  -4.649000 507.272000
 -0.573704  -4.328000  -6.322000 509.971000
  0.290609  -4.886000  -5.805000 509.322000
  0.290609  -4.502000  -5.631000 510.672000
 -0.573704  -6.468000   0.809000 510.468000
  0.290609  -6.581000   1.800000 510.398000
  0.290609  -6.150000   0.912000 511.410000
 -0.573704   8.619000  -5.106000 499.686000
  0.290609   9.399000  -5.603000 500.066000
  0.290609   8.617000  -5.716000 498.893000
 -0.573704  -4.962000  -9.360000 501.656000
  0.290609  -4.746000 -10.308000 501.420000
  0.290609  -4.157000  -9.325000 502.248000
 -0.573704   8.845000  -5.796000 502.807000
  0.290609   8.880000  -5.205000 503.613000
  0.290609   8.633000  -6.580000 503.391000
 -0.573704   1.866000 -13.250000 499.474000
  0.290609   1.242000 -14.011000 499.298000
  0.290609   2.140000 -13.252000 498.513000
 -0.573704   9.158000   0.982000 498.859000
  0.290609   9.517000   0.539000 499.681000
  0.290609   8.240000   0.654000 499.084000
 -0.573704   6.563000  -9.873000 505.415000
  0.290609   7.422000 -10.249000 505.068000
  0.290609   7.061000  -9.411000 506.148000
 -0.573704  -8.668000   4.961000 501.684000
  0.290609  -8.059000   5.032000 500.895000
  0.290609  -7.921000   5.240000 502.287000
 -0.573704   0.827000   3.409000 512.202000
  0.290609   1.711000   3.216000 512.627000
  0.290609   0.371000   2.856000 512.899000
 -0.573704   3.030000  -9.728000 509.491000
  0.290609   3.889000 -10.233000 509.568000
  0.290609   3.002000  -9.624000 510.485000
 -0.573704  -1.354000  12.103000 491.153000
  0.290609  -1.319000  11.891000 492.129000
  0.290609  -0.763000  11.319000 490.961000
 -0.573704   7.572000  -6.141000 508.373000
  0.290609   8.558000  -6.159000 508.538000
  0.290609   7.570000  -5.148000 508.493000
 -0.573704   4.199000  14.031000 498.359000
  0.290609   4.258000  13.196000 498.906000
  0.290609   3.618000  13.557000 497.697000
 -0.573704  -9.268000   7.118000 492.887000
  0.290609  -8.400000   6.631000 492.980000
  0.290609  -9.102000   7.581000 493.757000
 -0.573704 -11.487000   1.954000 493.331000
  0.290609 -11.682000   1.080000 493.776000
  0.290609 -11.018000   1.472000 492.590000
 -0.573704   4.808000  10.081000 507.247000
  0.290609   4.919000   9.090000 507.321000
  0.290609   4.007000   9.948000 506.664000
 -0.573704   0.290000   3.060000 488.503000
  0.290609  -0.225000   2.341000 488.036000
  0.290609  -0.149000   3.748000 487.926000
 -0.573704 -12.535000   0.323000 500.710000
  0.290609 -12.730000  -0.551000 501.156000
  0.290609 -12.067000  -0.159000 499.970000
 -0.573704   3.146000  13.014000 494.575000
  0.290609   4.089000  12.863000 494.872000
  0.290609   3.363000  13.968000 494.370000
 -0.573704   9.791000  -5.778000 496.227000
  0.290609   9.983000  -5.040000 496.874000
  0.290609   8.944000  -5.320000 495.957000
 -0.573704  -2.179000  11.432000 497.449000
  0.290609  -2.144000  12.431000 497.472000
  0.290609  -1.180000  11.396000 497.471000
 -0.573704  -7.165000  -9.685000 494.633000
  0.290609  -6.217000  -9.927000 494.840000
  0.290609  -7.061000  -8.835000 495.149000
 -0.573704 -13.354000   1.137000 506.475000
  0.290609 -13.209000   1.608000 507.345000
  0.290609 -14.271000   1.532000 506.415000
 -0.573704  -0.581000 -13.110000 496.324000
  0.290609   0.241000 -12.639000 496.644000
  0.290609  -1.061000 -12.235000 496.269000
 -0.573704   3.035000   1.214000 489.155000
  0.290609   3.501000   2.023000 488.798000
  0.290609   3.053000   1.609000 490.074000
 -0.573704 -16.155000  -0.376000 500.519000
  0.290609 -16.124000  -0.194000 499.536000
  0.290609 -15.418000   0.283000 500.665000
 -0.573704   2.440000   1.657000 508.847000
  0.290609   2.482000   1.200000 507.958000
  0.290609   2.054000   2.470000 508.411000
 -0.573704   9.375000   0.607000 502.583000
  0.290609   8.828000   0.380000 501.777000
  0.290609  10.201000   0.308000 502.106000
 -0.573704   5.150000   3.013000 506.620000
  0.290609   5.873000   3.366000 507.215000
  0.290609   5.062000   3.913000 506.193000
 -0.573704   8.800000  -3.221000 505.771000
  0.290609   9.344000  -3.977000 505.407000
  0.290609   9.416000  -3.157000 506.556000
 -0.573704  -6.600000   7.156000 503.653000
  0.290609  -6.288000   8.100000 503.760000
  0.290609  -7.014000   7.393000 502.774000
 -0.573704  -4.186000 -11.735000 496.453000
  0.290609  -4.511000 -11.727000 495.508000
  0.290609  -5.073000 -11.390000 496.761000
 -0.573704  -5.062000   8.720000 507.701000
  0.290609  -5.353000   9.090000 506.818000
  0.290609  -4.230000   9.273000 507.660000
 -0.573704   6.645000   9.551000 504.346000
  0.290609   6.293000   9.102000 503.524000
  0.290609   5.724000   9.559000 504.736000
 -0.573704  -2.661000 -10.175000 510.292000
  0.290609  -2.321000 -10.527000 511.164000
  0.290609  -2.233000  -9.291000 510.481000
 -0.573704   8.955000   9.203000 496.076000
  0.290609   9.248000   8.247000 496.091000
  0.290609   7.999000   8.909000 496.065000
 -0.573704  -0.908000  12.123000 502.896000
  0.290609   0.067000  12.275000 503.058000
  0.290609  -0.842000  11.229000 503.338000
 -0.573704   9.895000   7.381000 493.254000
  0.290609   9.937000   6.994000 494.175000
  0.290609   9.438000   8.194000 493.615000
 -0.573704  -5.736000  -7.953000 504.498000
  0.290609  -5.101000  -7.188000 504.393000
  0.290609  -6.482000  -7.309000 504.669000
 -0.573704   4.150000  -1.665000 507.639000
  0.290609   3.606000  -0.933000 507.230000
  0.290609   3.312000  -2.129000 507.925000
 -0.573704  -8.263000  -3.607000 489.811000
  0.290609  -7.609000  -4.329000 489.587000
  0.290609  -8.387000  -4.002000 490.721000
 -0.573704  -6.900000  -7.480000 491.598000
  0.290609  -6.795000  -6.628000 491.086000
  0.290609  -5.919000  -7.485000 491.792000
 -0.573704   7.336000  -2.350000 491.912000
  0.290609   7.401000  -1.858000 492.780000
  0.290609   8.332000  -2.329000 491.826000
 -0.573704 -10.669000  -3.140000 494.411000
  0.290609 -11.237000  -3.406000 495.190000
  0.290609  -9.856000  -3.467000 494.892000
 -0.573704   3.011000   5.976000 510.479000
  0.290609   3.681000   5.664000 511.153000
  0.290609   2.799000   6.766000 511.055000
 -0.573704   1.267000  -6.669000 490.457000
  0.290609   2.190000  -6.403000 490.731000
  0.290609   0.894000  -5.880000 490.944000
 -0.573704  -3.098000   9.289000 490.386000
  0.290609  -2.773000   9.815000 491.171000
  0.290609  -3.104000   8.459000 490.943000
 -0.573704  -5.498000  13.720000 499.710000
  0.290609  -5.058000  14.612000 499.606000
  0.290609  -4.883000  13.506000 500.470000
 -0.573704   4.597000  -0.699000 492.879000
  0.290609   4.873000  -1.560000 492.450000
  0.290609   3.857000  -0.605000 492.212000
 -0.573704   8.560000   0.519000 495.784000
  0.290609   9.068000  -0.334000 495.902000
  0.290609   7.956000   0.264000 496.540000
 -0.573704   2.627000  -9.963000 492.828000
  0.290609   1.767000  -9.832000 493.322000
  0.290609   2.274000  -9.416000 492.069000
 -0.573704   6.766000  12.522000 496.314000
  0.290609   7.704000  12.819000 496.496000
  0.290609   6.446000  13.462000 496.425000
 -0.573704  12.092000   5.739000 495.471000
  0.290609  12.747000   5.892000 496.211000
  0.290609  11.476000   5.280000 496.111000
 -0.573704   8.061000  -9.647000 499.207000
  0.290609   8.004000  -9.385000 498.244000
  0.290609   8.080000  -8.682000 499.469000
 -0.573704  -8.950000   4.316000 505.783000
  0.290609  -7.999000   4.218000 505.489000
  0.290609  -8.816000   5.302000 505.888000
 -0.573704  -6.012000 -14.155000 502.040000
  0.290609  -6.451000 -13.689000 502.809000
  0.290609  -6.904000 -14.282000 501.608000
 -0.573704  -9.110000  -3.859000 505.587000
  0.290609  -9.729000  -3.444000 504.920000
  0.290609  -9.892000  -4.114000 506.154000
 -0.573704   6.943000   7.372000 491.441000
  0.290609   7.269000   7.898000 492.227000
  0.290609   6.938000   6.542000 491.999000
 -0.573704  -6.266000   9.807000 492.411000
  0.290609  -5.322000  10.138000 492.417000
  0.290609  -5.934000   8.863000 492.412000
 -0.573704  -7.973000  10.945000 494.959000
  0.290609  -7.881000  11.941000 494.961000
  0.290609  -8.951000  11.035000 494.772000
 -0.573704  -8.621000   2.986000 495.204000
  0.290609  -7.947000   3.724000 495.177000
  0.290609  -9.330000   3.642000 495.462000
 -0.573704  -2.508000  -2.539000 510.813000
  0.290609  -1.803000  -2.010000 510.341000
  0.290609  -2.277000  -2.081000 511.672000
 -0.573704   5.540000 -12.626000 504.450000
  0.290609   5.779000 -13.545000 504.137000
  0.290609   6.293000 -12.247000 503.912000
 -0.573704  -6.502000  -6.378000 507.334000
  0.290609  -6.500000  -7.224000 507.867000
  0.290609  -7.240000  -6.019000 507.906000
 -0.573704  -5.200000   8.822000 487.926000
  0.290609  -4.260000   8.992000 487.628000
  0.290609  -5.518000   9.575000 487.351000
 -0.573704  -4.309000  -2.065000 488.877000
  0.290609  -3.361000  -2.306000 489.083000
  0.290609  -4.205000  -1.215000 489.393000
 -0.573704   9.477000  -4.151000 493.394000
  0.290609   8.722000  -4.050000 494.042000
  0.290609  10.132000  -4.026000 494.138000
 -0.573704  -9.238000   3.683000 491.441000
  0.290609  -8.626000   4.075000 492.127000
  0.290609  -9.272000   4.563000 490.968000
 -0.573704   8.702000   6.493000 498.094000
  0.290609   8.254000   5.603000 498.008000
  0.290609   8.231000   6.645000 498.963000
 -0.573704  -6.011000  11.100000 497.356000
  0.290609  -6.054000  11.174000 498.352000
  0.290609  -5.609000  12.014000 497.305000
 -0.573704  -1.553000  -4.094000 488.311000
  0.290609  -1.450000  -3.640000 489.196000
  0.290609  -2.296000  -4.650000 488.682000
 -0.573704 -12.360000  -2.286000 497.835000
  0.290609 -11.518000  -2.824000 497.842000
  0.290609 -11.828000  -1.451000 497.978000
 -0.573704  12.479000  -5.538000 499.396000
  0.290609  12.672000  -4.800000 500.043000
  0.290609  11.632000  -5.080000 499.126000
 -0.573704   2.099000 -13.756000 506.852000
  0.290609   1.631000 -14.552000 506.468000
  0.290609   2.479000 -14.331000 507.577000
